tconst	 titleType	 primaryTitle	 isAdult	 startYear	 endYear	 runtimeMinutes	 genres	 region	 language	IMDB rating
tt1833888	movie	Angels Sing	0	2013	\N	87	"Comedy,Drama,Family"	\N	\N	5.8
tt0047630	movie	Ulisse	0	1954	\N	117	"Adventure,Fantasy,History"	PL	\N	6.7
tt0049063	movie	Cette sacrée gamine	0	1956	\N	86	"Comedy,Musical,Romance"	FR	\N	5.9
tt0049363	movie	Indestructible Man	0	1956	\N	72	"Crime,Horror,Sci-Fi"	VE	\N	4
tt0102945	movie	Sleeping with the Enemy	0	1991	\N	99	"Drama,Thriller"	US	\N	6.2
tt0403910	movie	Bush's Brain	0	2004	\N	80	Documentary	XWW	en	6.7
tt5294390	tvEpisode	Amores perros	0	2016	\N	\N	"Comedy,Romance"	\N	\N	\N
tt0278736	movie	Stanley Kubrick: A Life in Pictures	0	2001	\N	142	"Biography,Documentary"	HU	\N	8
tt0100758	movie	Teenage Mutant Ninja Turtles	0	1990	\N	93	"Action,Adventure,Comedy"	GR	\N	6.8
tt1259571	movie	The Twilight Saga: New Moon	0	2009	\N	130	"Adventure,Drama,Fantasy"	BR	\N	4.7
tt1531914	movie	Smitty	0	2012	\N	94	"Drama,Family"	FI	\N	5.3
tt0896872	movie	The Whistleblower	0	2010	\N	112	"Action,Biography,Crime"	FI	\N	7.1
tt0302640	movie	The Hot Chick	0	2002	\N	104	"Comedy,Fantasy"	EE	\N	5.5
tt1038685	movie	The King of Fighters	0	2010	\N	93	"Action,Sci-Fi,Thriller"	BR	\N	3
tt0785077	movie	Who's Your Caddy?	0	2007	\N	93	"Comedy,Sport"	LT	\N	2.2
tt0240521	movie	Féroce	0	2002	\N	97	Drama	\N	\N	4.7
tt0028165	movie	Redes	0	1936	\N	65	Drama	XWW	en	6.9
tt0042257	movie	Blackmailed	0	1951	\N	85	"Crime,Drama,Thriller"	DDDE	\N	7.6
tt0343827	short	In Order Not to Be Here	0	2002	\N	33	Short	US	\N	7.4
tt0105616	movie	Tom and Jerry: The Movie	0	1992	\N	84	"Animation,Comedy,Family"	JP	\N	5.3
tt0456165	movie	Salaam Namaste	0	2005	\N	158	"Comedy,Drama,Romance"	DE	\N	6.2
tt1911600	movie	Miss Bala	0	2011	\N	113	"Crime,Drama,Thriller"	CA	fr	6.5
tt1539993	movie	Hated	0	2012	\N	91	Drama	US	\N	7.5
tt0090020	tvMovie	Silent Witness	0	1985	\N	96	Drama	FI	\N	6.1
tt0192150	movie	I Am a Sex Addict	0	1993	\N	\N	\N	US	\N	6.4
tt0382625	movie	The Da Vinci Code	0	2006	\N	149	"Mystery,Thriller"	RS	\N	6.6
tt0213802	movie	Legion of the Dead	0	2001	\N	89	"Comedy,Horror"	DE	\N	3.1
tt0072712	movie	Mark il poliziotto spara per primo	0	1975	\N	95	"Crime,Drama"	\N	\N	6.3
tt0099256	movie	Chill Factor	0	1989	\N	95	Action	BG	bg	4.7
tt0069865	movie	Charley Varrick	0	1973	\N	111	"Action,Crime,Drama"	FR	\N	7.5
tt0113107	movie	Frankie Starlight	0	1995	\N	101	"Drama,Romance,War"	IT	\N	6.5
tt0096894	movie	"Bashu, gharibeye koochak"	0	1989	\N	120	"Drama,War"	BR	\N	8.1
tt0066561	movie	When Dinosaurs Ruled the Earth	0	1970	\N	100	"Adventure,Fantasy,Romance"	GR	\N	5.2
tt0219653	movie	Dracula 2000	0	2000	\N	99	"Action,Fantasy,Horror"	IE	en	4.8
tt0209368	movie	Strange Planet	0	1999	\N	96	"Comedy,Romance"	AR	\N	5.6
tt1547035	tvMovie	When Love Is Not Enough: The Lois Wilson Story	0	2010	\N	92	"Biography,Drama"	\N	\N	6.8
tt1109523	movie	Tapestries of Hope	0	2009	\N	78	Documentary	US	\N	8
tt3110958	movie	Now You See Me 2	0	2016	\N	129	"Action,Adventure,Comedy"	\N	\N	6.5
tt0419449	movie	Antares	0	2004	\N	105	"Drama,Romance"	GR	\N	6.1
tt0066641	tvSeries	Circus	0	1971	1973	30	\N	US	\N	\N
tt0235327	movie	Dark Days	0	2000	\N	82	Documentary	\N	\N	7.8
tt1598873	movie	Cleanskin	0	2012	\N	108	"Action,Crime,Drama"	FI	\N	6.3
tt0831280	movie	Waking Madison	0	2010	\N	89	Drama	\N	\N	5.7
tt0800341	movie	Hwa-ryeo-han-hyoo-ga	0	2007	\N	120	Drama	XWW	en	7
tt0611391	tvEpisode	Den of Thieves	0	1986	\N	\N	"Crime,Drama"	\N	\N	\N
tt0396555	movie	Meet the Robinsons	0	2007	\N	95	"Adventure,Animation,Comedy"	JP	\N	6.8
tt0193947	movie	The First Men in the Moon	0	1919	\N	50	Fantasy	\N	\N	6.8
tt1719634	movie	Snow on Tha Bluff	0	2011	\N	79	"Crime,Drama"	\N	\N	6.7
tt0158560	movie	The Concert for Bangladesh	0	1972	\N	103	"Documentary,Music"	FI	\N	8.2
tt0260731	movie	Bayaning 3rd World	0	2000	\N	93	Drama	\N	\N	6.4
tt0092723	movie	The Care Bears Adventure in Wonderland	0	1987	\N	80	"Adventure,Animation,Comedy"	AR	\N	5.7
tt10967904	tvEpisode	The Hobbit: The Battle of the Five Armies	0	2015	\N	\N	"Comedy,Talk-Show"	\N	\N	\N
tt5900008	tvMiniSeries	The Spy Who Came in from the Cold	0	\N	\N	\N	"Drama,Thriller"	XWW	en	\N
tt0060437	movie	Funeral in Berlin	0	1966	\N	102	Thriller	GR	\N	6.9
tt0212827	movie	Bride of the Wind	0	2001	\N	99	"Biography,Drama,Music"	FR	\N	5.7
tt1346983	tvMovie	Loving Leah	0	2009	\N	95	"Drama,Romance"	\N	\N	7
tt1706620	movie	Snowpiercer	0	2013	\N	126	"Action,Drama,Sci-Fi"	JP	\N	7.1
tt1615075	movie	Suing the Devil	0	2011	\N	106	"Drama,Fantasy"	BR	\N	4
tt0351382	short	Atama-yama	0	2002	\N	10	"Animation,Comedy,Fantasy"	\N	\N	7
tt0058694	movie	Two Thousand Maniacs!	0	1964	\N	83	Horror	BR	\N	5.9
tt0103926	movie	Careful	0	1992	\N	100	"Comedy,Drama,Romance"	DE	\N	7
tt1347295	movie	The Whisperer in Darkness	0	2007	\N	105	Sci-Fi	US	\N	5.9
tt1532958	movie	Battle of the Year	0	2013	\N	110	"Drama,Music"	VN	\N	5
tt0110638	movie	Nell	0	1994	\N	112	Drama	DK	\N	6.5
tt0487892	videoGame	Delta Force 2	0	1999	\N	\N	Action	US	\N	6.7
tt0099700	movie	Gremlins 2: The New Batch	0	1990	\N	106	"Comedy,Fantasy,Horror"	ES	\N	6.4
tt0416906	tvEpisode	The Last Train through Harecastle Tunnel	0	1969	\N	76	Drama	GB	\N	6.8
tt0072732	movie	Brannigan	0	1975	\N	111	"Action,Comedy,Crime"	BR	\N	6.1
tt0379240	movie	Dead Fish	0	2005	\N	98	"Action,Comedy,Drama"	AR	\N	5.4
tt0049032	short	Broom-Stick Bunny	0	1956	\N	7	"Animation,Comedy,Family"	BR	\N	7.8
tt0035423	movie	Kate & Leopold	0	2001	\N	118	"Comedy,Fantasy,Romance"	PL	\N	6.4
tt1922736	movie	Tatsumi	0	2011	\N	96	"Animation,Biography,Drama"	AR	\N	7.1
tt0464473	video	Holidaze	0	1994	\N	15	"Comedy,Short"	\N	\N	\N
tt0464320	movie	Wild Seven	0	2006	\N	98	"Crime,Drama"	US	\N	3.9
tt0219964	short	Outer Space	0	1999	\N	10	"Horror,Short"	GR	\N	7.1
tt1146291	tvMovie	Mulberry Street	0	1990	\N	\N	Comedy	US	\N	\N
tt0344864	video	Atlantis: Milo's Return	0	2003	\N	70	"Action,Adventure,Animation"	GR	\N	5.1
tt0066206	movie	Patton	0	1970	\N	172	"Biography,Drama,War"	BG	bg	7.9
tt0114938	movie	Wild Bill	0	1995	\N	98	"Action,Biography,Western"	US	\N	5.9
tt0065555	movie	Città violenta	0	1970	\N	100	"Action,Crime,Thriller"	RO	\N	6.4
tt0419420	movie	Adam & Paul	0	2004	\N	83	"Comedy,Drama"	GR	\N	7.1
tt0362511	movie	Dorm Daze	0	2003	\N	96	"Comedy,Crime,Mystery"	\N	\N	4.6
tt1541777	tvSeries	Latin Music USA	0	2009	\N	\N	"Documentary,Music"	US	\N	8.1
tt0430951	movie	Contracorriente	0	1991	\N	50	Documentary	MX	\N	\N
tt0366292	movie	Chakushin ari	0	2003	\N	112	"Horror,Mystery"	FI	\N	6.2
tt0021456	short	Teacher's Pet	0	1930	\N	20	"Comedy,Family,Short"	\N	\N	8.2
tt1422598	video	97 Percent True	0	2008	\N	51	Documentary	US	\N	6.8
tt0333764	movie	Lan se da men	0	2002	\N	85	"Drama,Romance"	RU	\N	7.3
tt1284587	movie	Shirin	0	2008	\N	92	Drama	AR	\N	6.7
tt0080486	movie	El caníbal	0	1980	\N	102	Horror	FR	\N	3.4
tt0087805	movie	Ninja III: The Domination	0	1984	\N	92	"Action,Fantasy,Thriller"	FI	\N	5.4
tt0454932	movie	Roman	0	2006	\N	92	"Drama,Thriller"	US	\N	5.5
tt0783695	movie	El cielo dividido	0	2006	\N	140	"Drama,Romance"	RU	\N	5.6
tt0446747	movie	Mutual Appreciation	0	2005	\N	109	Comedy	US	\N	6.7
tt1704614	video	Marley & Me: The Puppy Years	0	2011	\N	86	"Comedy,Family"	DE	\N	3.5
tt0065417	movie	Aranyer Din Ratri	0	1970	\N	115	Drama	FR	\N	8.2
tt0091113	movie	Ginger e Fred	0	1986	\N	125	"Comedy,Drama"	US	\N	7.3
tt0026320	movie	Escape Me Never	0	1935	\N	95	Drama	PL	\N	5.8
tt3202968	short	It's My Mother's Birthday Today	0	2008	\N	5	"Musical,Short"	CA	\N	5.5
tt0458367	movie	Right at Your Door	0	2006	\N	96	"Drama,Sci-Fi,Thriller"	FR	\N	6.1
tt0045651	movie	Cose da pazzi	0	1954	\N	81	Comedy	FR	\N	5.5
tt1534380	tvMovie	A Night at the Movies: The Suspenseful World of Thrillers	0	2009	\N	58	"Documentary,Thriller"	AU	\N	6.7
tt0097965	movie	New York Stories	0	1989	\N	124	"Comedy,Drama,Romance"	XWG	\N	6.4
tt0408524	movie	Bad News Bears	0	2005	\N	113	"Comedy,Sport"	RU	\N	5.8
tt0147004	movie	Little Voice	0	1998	\N	97	"Comedy,Drama,Music"	TR	tr	6.9
tt0085980	movie	My Tutor	0	1983	\N	97	Comedy	FI	\N	5.2
tt2132486	tvShort	The Gruffalo's Child	0	2011	\N	27	"Animation,Family,Short"	HU	\N	7.1
tt0015611	movie	Before Midnight	0	1925	\N	50	Drama	BR	\N	\N
tt0443335	tvMovie	Off the Charts: The Song-Poem Story	0	2003	\N	58	Documentary	US	\N	7.5
tt0362417	movie	Aragami	0	2003	\N	78	"Action,Fantasy,Horror"	\N	\N	6.8
tt0019884	movie	Flight	0	1929	\N	110	Adventure	JP	\N	6
tt0117573	movie	Screwed	0	1996	\N	85	Documentary	US	\N	5.9
tt0066380	movie	Vampyros Lesbos	0	1971	\N	89	"Drama,Horror"	GB	\N	5.4
tt0758053	movie	Saawariya	0	2007	\N	142	"Drama,Musical,Romance"	US	\N	5.3
tt0124901	movie	Thursday	0	1998	\N	87	"Action,Comedy,Crime"	AR	\N	7.2
tt0463985	movie	The Fast and the Furious: Tokyo Drift	0	2006	\N	104	"Action,Crime,Thriller"	FI	\N	6
tt1195478	movie	The Five-Year Engagement	0	2012	\N	124	"Comedy,Romance"	RO	\N	6.2
tt2072141	tvSpecial	Kevin Smith: Burn in Hell	0	2012	\N	89	"Comedy,Documentary"	RU	\N	7.6
tt0037008	movie	Laura	0	1944	\N	88	"Drama,Film-Noir,Mystery"	IT	\N	8
tt0112792	movie	Dangerous Minds	0	1995	\N	99	"Biography,Drama"	JP	en	6.5
tt0076363	movie	The Many Adventures of Winnie the Pooh	0	1977	\N	74	"Animation,Comedy,Family"	HU	\N	7.6
tt0308411	movie	Interview with the Assassin	0	2002	\N	88	Drama	HU	\N	6.5
tt0024636	movie	Szpieg w masce	0	1933	\N	77	"Drama,Musical,Romance"	AT	\N	6.7
tt0071381	movie	Céline et Julie vont en bateau: Phantom Ladies Over Paris	0	1974	\N	193	"Comedy,Drama,Fantasy"	ES	\N	7.6
tt0102818	movie	Run	0	1991	\N	91	"Action,Drama,Thriller"	ES	\N	6.2
tt0165361	movie	Highway	0	2002	\N	97	"Crime,Drama"	US	\N	6.2
tt0483812	movie	Stephanie Daley	0	2006	\N	92	Drama	AR	\N	6.3
tt1029241	movie	Vinyan	0	2008	\N	96	"Drama,Horror,Thriller"	RU	\N	5.2
tt0419294	movie	The Three Burials of Melquiades Estrada	0	2005	\N	121	"Adventure,Crime,Drama"	PT	\N	7.4
tt0094597	movie	976-EVIL	0	1988	\N	92	"Comedy,Horror"	FR	\N	5.1
tt0973844	movie	Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence	0	2007	\N	100	"Comedy,Drama"	PT	\N	6.8
tt1079448	video	Snow Buddies	0	2008	\N	87	"Adventure,Family"	GR	\N	5.2
tt1369845	tvMovie	Wizards of Waverly Place: The Movie	0	2009	\N	94	"Adventure,Comedy,Drama"	IT	\N	6.2
tt1213832	movie	Nursery University	0	2008	\N	90	Documentary	FI	\N	6.7
tt0077714	movie	I Wanna Hold Your Hand	0	1978	\N	104	"Comedy,Music,Romance"	BR	\N	6.8
tt0061669	movie	Fitzwilly	0	1967	\N	102	"Comedy,Romance"	BR	\N	6.8
tt0105414	movie	Single White Female	0	1992	\N	107	"Drama,Thriller"	PE	\N	6.4
tt0251156	tvSpecial	Jim Carrey: Unnatural Act	0	1991	\N	46	Comedy	\N	\N	7.7
tt0080339	movie	Airplane!	0	1980	\N	88	Comedy	XWG	\N	7.7
tt0074559	movie	Futureworld	0	1976	\N	108	"Sci-Fi,Thriller"	GR	\N	5.8
tt0323808	movie	The Wicker Tree	0	2011	\N	96	"Drama,Horror"	GB	\N	3.8
tt0146176	movie	Read My Lips	1	1990	\N	85	Adult	US	\N	\N
tt0067623	tvEpisode	The Proposal	0	1971	\N	30	"Crime,Drama"	GB	\N	\N
tt0030973	movie	White Banners	0	1938	\N	92	Drama	NL	\N	6.9
tt0347149	movie	Hauru no ugoku shiro	0	2004	\N	119	"Adventure,Animation,Family"	RO	\N	8.2
tt0026768	movie	Naughty Marietta	0	1935	\N	105	"Drama,Musical,Romance"	PL	\N	6.7
tt0127322	tvEpisode	Toothless	0	1997	\N	92	"Action,Adventure,Comedy"	PT	\N	6
tt10363374	tvEpisode	Krampus	0	2017	\N	\N	History	\N	\N	\N
tt0023268	movie	Night Court	0	1932	\N	92	"Crime,Film-Noir,Thriller"	AT	\N	7
tt0419515	movie	Chi to hone	0	2004	\N	140	Drama	BR	\N	7.1
tt0023486	movie	Skyscraper Souls	0	1932	\N	99	"Drama,Romance"	\N	\N	7.2
tt0363282	movie	New York Minute	0	2004	\N	91	"Comedy,Crime,Family"	UA	\N	4.9
tt0049601	movie	Patterns	0	1956	\N	83	Drama	IT	\N	7.8
tt0190183	tvSeries	Ghost Rider	0	1999	\N	\N	"Action,Adventure,Sci-Fi"	US	\N	4.4
tt0082242	movie	Dead & Buried	0	1981	\N	94	"Horror,Mystery"	US	\N	6.6
tt0027563	movie	East Meets West	0	1936	\N	74	"Drama,Romance"	BR	\N	6.1
tt0089348	movie	Invasion U.S.A.	0	1985	\N	107	"Action,Thriller"	HU	\N	5.4
tt0098376	tvMovie	Spooner	0	1989	\N	98	Drama	ES	\N	7
tt0290329	movie	Bijitâ Q	0	2001	\N	84	"Comedy,Drama,Horror"	RU	\N	6.7
tt0414195	movie	Kinamand	0	2005	\N	88	Drama	\N	\N	7
tt0120626	movie	Capitães de Abril	0	2000	\N	123	"Drama,History,War"	ES	\N	7.1
tt0066530	movie	Viva la muerte	0	1971	\N	90	"Drama,War"	DK	\N	6.8
tt0976060	movie	Tokyo!	0	2008	\N	112	"Comedy,Drama,Fantasy"	HK	yue	7.1
tt0018851	movie	Dressed to Kill	0	1928	\N	70	"Comedy,Crime"	PT	\N	6.9
tt1462014	movie	Surviving Progress	0	2011	\N	86	Documentary	DE	\N	7.4
tt0097988	tvMiniSeries	Il principe del deserto	0	1991	\N	300	"Action,Adventure,Drama"	GB	\N	5.8
tt0159828	movie	What Goes Up	0	1939	\N	\N	"Comedy,Musical,Mystery"	US	\N	\N
tt0087359	movie	"Grandview, U.S.A."	0	1984	\N	97	Drama	DE	\N	5.4
tt2053352	movie	Diana Vreeland: The Eye Has to Travel	0	2011	\N	86	"Biography,Documentary"	ES	\N	7.5
tt0365791	tvSeries	Stolen	0	1990	\N	\N	\N	GB	\N	8.8
tt0077656	tvMovie	Happily Ever After	0	1978	\N	95	Comedy	BR	\N	6.6
tt6349302	movie	Sniper: Ultimate Kill	0	2017	\N	90	"Action,Drama,Thriller"	LT	\N	5.6
tt0022922	short	Funny Face	0	1932	\N	8	"Animation,Musical,Short"	US	\N	6.4
tt0783612	tvMiniSeries	When the Levees Broke: A Requiem in Four Acts	0	2006	2007	255	Documentary	\N	\N	8.5
tt0017416	movie	The Son of the Sheik	0	1926	\N	68	"Adventure,Drama,Romance"	\N	\N	6.7
tt0184510	movie	Get Bruce	0	1999	\N	82	Documentary	RU	\N	5.9
tt0060818	movie	Penelope	0	1966	\N	97	"Comedy,Crime"	SUHH	ru	6.4
tt0504889	tvEpisode	Paintball	0	2003	\N	22	"Comedy,Romance"	US	\N	6.1
tt0036602	movie	Andy Hardy's Blonde Trouble	0	1944	\N	107	"Comedy,Romance"	BR	\N	6.6
tt0105606	tvMovie	To Grandmother's House We Go	0	1992	\N	96	"Adventure,Comedy,Family"	CA	fr	5.8
tt2281267	movie	Gregory Crewdson: Brief Encounters	0	2012	\N	78	"Biography,Documentary,Drama"	US	\N	7.4
tt0026866	movie	Peter Ibbetson	0	1935	\N	85	"Drama,Fantasy,Romance"	PT	\N	7.1
tt0373283	movie	Saints and Soldiers	0	2003	\N	90	"Action,Drama,War"	BR	\N	6.7
tt1213663	movie	The World's End	0	2013	\N	109	"Action,Comedy,Sci-Fi"	\N	\N	7
tt4308740	tvEpisode	I'm the One That I Want	0	2014	\N	\N	"Comedy,Short"	\N	\N	6.8
tt0251656	tvSpecial	David Cross: The Pride Is Back	0	1999	\N	55	"Comedy,Documentary"	\N	\N	7.6
tt0056341	movie	Period of Adjustment	0	1962	\N	112	"Comedy,Drama"	ES	\N	6.3
tt0390393	video	Puppet Master: The Legacy	0	2003	\N	80	"Fantasy,Horror,Sci-Fi"	PL	\N	3.1
tt1847629	movie	La montaña rusa	0	2012	\N	110	"Comedy,Drama,Romance"	ES	\N	4.7
tt0386381	movie	Civic Duty	0	2004	\N	\N	Thriller	US	\N	8
tt0116140	movie	Dream Land	0	1997	\N	95	"Adventure,Drama"	US	\N	\N
tt0045891	movie	How to Marry a Millionaire	0	1953	\N	95	"Comedy,Drama,Romance"	GB	\N	6.9
tt0095327	movie	Hotaru no haka	0	1988	\N	89	"Animation,Drama,War"	BR	\N	8.5
tt0476735	movie	Babam ve Oglum	0	2005	\N	108	"Drama,Family"	TR	\N	8.3
tt0041198	movie	Border Incident	0	1949	\N	94	"Crime,Drama,Film-Noir"	IT	\N	7.1
tt0167414	video	Stealth	0	1990	\N	\N	\N	CA	\N	7.4
tt0109494	movie	Crackerjack	0	1994	\N	96	Action	NO	\N	4.6
tt0194624	tvSeries	Strangers with Candy	0	1999	2000	22	Comedy	RU	\N	8
tt0099818	movie	I Hired a Contract Killer	0	1990	\N	79	"Comedy,Drama,Romance"	US	\N	7.2
tt0100613	movie	Side Out	0	1990	\N	100	"Comedy,Drama,Romance"	GR	\N	5.6
tt2034123	tvMovie	Tank on the Moon	0	2007	\N	44	Documentary	\N	\N	7.4
tt0027221	movie	Wings in the Dark	0	1935	\N	75	"Adventure,Romance"	VE	\N	6.5
tt0106262	video	Amityville: A New Generation	0	1993	\N	91	Horror	US	\N	3.7
tt0151301	tvMovie	Dead Husbands	0	1998	\N	90	"Comedy,Mystery,Romance"	FR	\N	5.3
tt0035896	movie	For Whom the Bell Tolls	0	1943	\N	170	"Adventure,Drama,History"	ES	\N	6.9
tt0064026	movie	Angel in My Pocket	0	1969	\N	105	"Comedy,Family"	BR	\N	7.1
tt0364385	movie	Ju-on	0	2002	\N	92	Horror	RS	\N	6.7
tt0093177	movie	Hellraiser	0	1987	\N	94	"Horror,Thriller"	DK	\N	7
tt0184719	movie	Maryam	0	2002	\N	87	Drama	US	\N	6.5
tt0144688	movie	Wildflowers	0	1999	\N	93	Drama	ES	\N	5.6
tt1102627	tvEpisode	La boum	0	1994	\N	\N	Comedy	\N	\N	\N
tt0167760	short	All Together	0	1942	\N	3	"Animation,Short,War"	US	\N	4.9
tt0078884	movie	Bo ming dan dao duo ming qiang	0	1979	\N	97	"Action,Adventure"	XEU	en	7
tt1535103	movie	Loup	0	2009	\N	102	Drama	BR	\N	6.4
tt0463872	movie	Astérix aux jeux olympiques	0	2008	\N	116	"Adventure,Comedy,Family"	BR	\N	5.2
tt1456661	movie	Jing wu feng yun: Chen Zhen	0	2010	\N	106	"Action,Drama,History"	\N	\N	6.3
tt3354900	video	Bill Bailey: Qualmpeddler	0	2013	\N	93	"Comedy,Documentary"	GB	\N	7.5
tt0120184	movie	Sphere	0	1998	\N	134	"Drama,Horror,Mystery"	RU	\N	6.1
tt0053804	movie	Exodus	0	1960	\N	208	"Action,Drama,History"	FR	\N	6.7
tt1426329	movie	Lovelace	0	2013	\N	93	"Biography,Drama"	ES	\N	6.2
tt0019045	short	Kabocha	0	1928	\N	43	Short	PL	\N	6.4
tt0886539	movie	Luck by Chance	0	2009	\N	156	Drama	IN	en	7
tt0087263	movie	Firstborn	0	1984	\N	103	"Drama,Thriller"	DE	\N	6.3
tt0033382	movie	Bedtime Story	0	1941	\N	85	"Comedy,Romance"	PT	\N	6.8
tt0027413	movie	Cain and Mabel	0	1936	\N	90	"Comedy,Musical,Romance"	HU	\N	6.6
tt0061988	movie	Mondo Hollywood	0	1967	\N	120	Documentary	US	\N	6.1
tt0000654	short	The Call of the Wild	0	1908	\N	16	"Action,Short"	US	\N	5.3
tt0089013	movie	Dèmoni	0	1985	\N	88	Horror	NL	\N	6.7
tt0014752	movie	Butterfly	0	1924	\N	80	"Drama,Romance"	PL	\N	7
tt0247586	movie	Nueve reinas	0	2000	\N	114	"Crime,Drama,Thriller"	PT	\N	7.9
tt0306905	short	Glasses	0	2002	\N	25	"Animation,Short"	\N	\N	5.1
tt0021864	movie	La fin du monde	0	1931	\N	105	Sci-Fi	GR	\N	6
tt0097493	movie	Heathers	0	1988	\N	103	"Comedy,Crime"	US	\N	7.2
tt0237902	short	Vízió	0	2000	\N	8	"Animation,Short"	HU	\N	6.1
tt0042179	movie	Abbott and Costello in the Foreign Legion	0	1950	\N	80	"Adventure,Comedy"	SE	\N	6.6
tt1709654	movie	Edwin Boyd	0	2011	\N	105	"Crime,Drama"	US	\N	6.2
tt1348327	movie	Villa Amalia	0	2009	\N	94	Drama	AR	\N	6.2
tt0179526	movie	Who's the Caboose?	0	1997	\N	94	Comedy	US	\N	5.5
tt0056162	movie	Lad: A Dog	0	1962	\N	98	Drama	IT	\N	7.2
tt1946269	movie	J'aime regarder les filles	0	2011	\N	92	"Comedy,Romance"	SE	\N	6.3
tt0270179	movie	24	0	2001	\N	78	Drama	CZ	\N	6.3
tt6315800	video	Teen Titans: The Judas Contract	0	2017	\N	84	"Action,Adventure,Animation"	XWW	en	7
tt0093505	movie	Masques	0	1987	\N	100	"Crime,Drama,Mystery"	GR	\N	6.9
tt0436058	video	Band Camp	0	2005	\N	87	"Comedy,Music"	RO	\N	5
tt0010654	movie	Sahara	0	1919	\N	70	Adventure	US	\N	4.6
tt0471588	video	Bionicle 3: Web of Shadows	0	2005	\N	74	"Adventure,Animation,Fantasy"	BR	\N	5.8
tt0216800	movie	"Harry, un ami qui vous veut du bien"	0	2000	\N	117	"Comedy,Drama,Mystery"	GR	\N	7.1
tt0062422	movie	Unruhige Töchter	0	1968	\N	89	Drama	GB	\N	5.4
tt0096933	movie	Black Rain	0	1989	\N	125	"Action,Crime,Thriller"	HU	\N	6.7
tt0088224	movie	Tank	0	1984	\N	113	"Action,Comedy,Drama"	FI	\N	5.8
tt1883180	movie	En duva satt på en gren och funderade på tillvaron	0	2014	\N	101	"Comedy,Drama,Fantasy"	CA	fr	7
tt0591955	tvEpisode	Tesis	0	2000	\N	\N	\N	\N	\N	\N
tt1023111	movie	Never Back Down	0	2008	\N	110	"Action,Drama,Sport"	ES	\N	6.6
tt0169145	movie	Bure baruta	0	1998	\N	102	Drama	\N	\N	7.8
tt1016164	movie	Confessions of a Superhero	0	2007	\N	92	Documentary	RU	\N	7.1
tt0082616	tvMovie	Killjoy	0	1981	\N	96	"Mystery,Thriller"	\N	\N	6.5
tt1836944	movie	The Baytown Outlaws	0	2012	\N	98	"Action,Comedy,Crime"	US	\N	6.4
tt0799934	movie	Be Kind Rewind	0	2008	\N	102	Comedy	HR	\N	6.4
tt2605244	tvSpecial	Andrew Dice Clay: Indestructible	0	2012	\N	57	"Comedy,Documentary"	\N	\N	7.2
tt0985692	tvMovie	"Girl, Positive"	0	2007	\N	88	Drama	US	\N	6.6
tt1320239	movie	Burke and Hare	0	2010	\N	91	"Comedy,Crime,History"	DE	\N	6.2
tt1074218	tvMovie	A Very British Sex Scandal	0	2007	\N	85	"Crime,Drama,Romance"	BR	\N	7.1
tt0059229	movie	Giulietta degli spiriti	0	1965	\N	137	"Comedy,Drama,Fantasy"	GE	\N	7.6
tt3992752	movie	Women Aren't Funny	0	2014	\N	79	"Comedy,Documentary"	\N	\N	5.3
tt0097778	movie	Look Who's Talking	0	1989	\N	93	Comedy	GR	\N	5.9
tt1872181	movie	The Amazing Spider-Man 2	0	2014	\N	142	"Action,Adventure,Sci-Fi"	PT	\N	6.6
tt1310569	video	Before I Self Destruct	0	2009	\N	79	"Action,Crime,Drama"	BG	bg	4.8
tt0073646	movie	Russian Roulette	0	1975	\N	93	"Crime,Drama,Thriller"	FI	sv	5.7
tt0456899	movie	Cidade Baixa	0	2005	\N	98	Drama	HR	\N	6.6
tt0450385	movie	1408	0	2007	\N	104	"Fantasy,Horror,Mystery"	CZ	\N	6.8
tt0037135	movie	None But the Lonely Heart	0	1944	\N	113	"Drama,Romance"	\N	\N	6.5
tt0090779	movie	Bullies	0	1986	\N	96	"Action,Drama,Thriller"	PL	\N	5.3
tt1991245	movie	Chernobyl Diaries	0	2012	\N	86	"Horror,Mystery,Thriller"	ES	\N	5
tt0808393	movie	Nebo iznad krajolika	0	2006	\N	86	Comedy	BA	\N	6.6
tt0016938	movie	The Great Gatsby	0	1926	\N	80	Drama	BR	\N	\N
tt0333847	movie	MC5*: A True Testimonial	0	2002	\N	120	Documentary	US	\N	8
tt0203556	short	Happy Family	0	1896	\N	\N	Short	\N	\N	\N
tt1095423	movie	Rejsen til Saturn	0	2008	\N	90	"Action,Adventure,Animation"	\N	\N	5.7
tt0080772	movie	Ginga tetsudô Three-Nine	0	1979	\N	129	"Action,Adventure,Animation"	FI	\N	7.4
tt0169880	movie	Shin seiki Evangelion Gekijô-ban: Shito shinsei	0	1997	\N	101	"Action,Animation,Drama"	US	\N	7.5
tt1568341	movie	Some Guy Who Kills People	0	2011	\N	97	"Comedy,Crime,Drama"	RS	\N	6.3
tt4067872	tvEpisode	Cries and Whispers	0	2015	\N	42	"Comedy,Drama,Mystery"	US	\N	8.2
tt0465624	movie	My Super Ex-Girlfriend	0	2006	\N	96	"Comedy,Romance,Sci-Fi"	FR	\N	5.1
tt0039220	movie	Brighton Rock	0	1948	\N	92	"Crime,Drama"	\N	\N	7.4
